Year,Model,Color,Base MSRP,Total MSRP,Selling Price,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State,Options
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50063,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD153485,A-1 Toyota,CT,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Carpet Mat Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50233,,0.0,46960.0,Factory to port,False,DealerHold,JTMEB3FV2PD153549,Heritage Toyota,VT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,49620,50019.0,399.0,47359.0,Factory to port,False,,JTMEB3FV2PD153602,"Westboro Toyota, Inc.",MA,50 State Emissions | Pulse Rear Collision Deterrent Technology  | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50349,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD153695,Sunrise Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,49859.0,0.0,46960.0,Port to dealer,True,Available,JTMEB3FV2PD153731,"Stapp Interstate Toyota, Inc.",CO,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50034,49284.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD153745,Hoffman Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50349,50349.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD153809,Westbury Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,,0.0,46960.0,Port to dealer,False,,JTMEB3FV2PD154085,Bighorn Toyota,CO,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50512,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD154149,New Country Toyota of Saratoga Springs,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,,0.0,46960.0,Port to dealer,False,,JTMEB3FV2PD154541,Toyota of Orange,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,49434.0,0.0,46960.0,Port to dealer,False,DealerHold,JTMEB3FV2PD154829,Longo Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50394,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155110,Fitzgerald Toyota Gaithersburg,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,50568,50568.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155222,Toyota of Manhattan,NY,50 State Emissions | Carpet Mat Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Running Boards[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49459,,0.0,46960.0,Port to dealer,True,DealerHold,JTMEB3FV2PD155236,Toyota Carlsbad,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,50162,50162.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155317,Team Toyota of Princeton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,,0.0,46960.0,Factory to port,True,,JTMEB3FV2PD155673,Mountain States Toyota,CO,50 State Emissions | Carpet Mat Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50767,50767.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155799,Hartford Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49459,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155852,Mossy Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,49434.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD155916,Longo Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,50268,,0.0,46960.0,Factory to port,True,DealerHold,JTMEB3FV2PD155947,Toyota of Watertown,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49195,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156080,Herb Chambers Toyota of Auburn,MA,50 State Emissions | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156192,Claremont Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50563,55158.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156273,East Coast Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,49195,,0.0,46960.0,Factory to port,True,DealerHold,JTMEB3FV2PD156354,Ira Toyota,MA,50 State Emissions | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49459,54454.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156435,Toyota of Poway,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156497,Cabe Toyota Long Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50587,50587.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD156659,Team Toyota of Princeton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49459,,0.0,46960.0,Factory to port,False,Available,JTMEB3FV2PD156788,Toyota Carlsbad,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,55841.0,2987.0,49947.0,Factory to port,False,,JTMEB3FV2PD156824,South Coast Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | South Coast Protection Package | Special Color | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,49023,49622.0,599.0,47559.0,Factory to port,True,Available,JTMEB3FV2PD156905,Landers Toyota,AR,** -Port Installed (AWD) | ** -Port Installed (CN) | ** -Port Installed (PRM) | 50 State Emissions | Lemon Law Book | Mud Guards | PDS - Pre Delivery Services | Truck Appearance Package | Vehicle Fueling (4 Gal.) | Vehicle Protection Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157049,Claremont Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,50187,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157200,Toyota of Glendale,CA,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50592,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157228,Jim Coleman Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50138,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157438,Atlantic Toyota,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50697,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157603,Temecula Valley Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,50292,,0.0,46960.0,Factory to port,False,DealerHold,JTMEB3FV2PD157715,New Holland Toyota,PA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,50099,50099.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157780,Middletown Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,50272,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157827,Gosch Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,49434,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157861,Claremont Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,49953,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157973,Advantage Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,49674,49674.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD157990,Middletown Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,49125,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD158055,Herb Chambers Toyota of Auburn,MA,50 State Emissions | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,50891,50891.0,0.0,46960.0,Factory to port,False,Available,JTMEB3FV2PD158153,Empire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,50362,,2490.0,49450.0,Factory to port,False,,JTMEB3FV2PD158296,Toyota of El Cajon,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | KARR Security System | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package | Window Tint
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,49859,49859.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD158346,Simi Valley Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,50576,,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD158394,Quality Toyota of Independence,KS,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,49434,49434.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD158413,Longo Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50243,,2190.0,49150.0,Factory to port,False,,JTMEB3FV2PD158427,Madera Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Cilajet | LoJack by Spireon | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,50328,50328.0,0.0,46960.0,Factory to port,False,,JTMEB3FV2PD158444,AutoNation Toyota Cerritos,CA,50 State Emissions | Body Side Moldings[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
